inspection_id,vehicle_vin,inspector_id,inspection_date,location_lat,location_lon,status,duration_minutes
INSP002377,KRF7MJ1V8J6UWV86C,INS0031,2023-11-20 09:09:30.501293,40.794937,-74.107468,pending_review,36
INSP002378,MGZPKTNICQOX09ZGQ,INS0021,2024-07-09 22:39:21.215514,41.849352,-87.580444,failed,27
INSP002379,2966IG428GHYU44CV,INS0011,2025-04-28 07:38:36.154114,40.566858,-73.874688,failed,18
INSP002380,PU9C8S939IKENXAPT,INS0006,2025-02-01 06:33:16.973005,33.404354,-112.218575,failed,27
INSP002381,C4FEZM0N2Q827RUW5,INS0002,2024-02-01 08:06:36.202615,29.385598,-98.364846,pending_review,23
INSP002382,6CCL9CA4F8XCQRRYO,INS0022,2023-11-09 11:24:34.089276,32.651337,-117.230955,completed,51
INSP002383,WJX4LYK3MIPTJXYKH,INS0029,2024-07-14 21:44:30.216276,29.480473,-98.622981,in_progress,26
INSP002384,WU18NOH6HUKTB3C5R,INS0007,2024-04-23 09:27:39.252926,32.727043,-117.118326,completed,45
INSP002385,G0V9SVN73GGGZK5F3,INS0019,2024-07-27 08:05:53.669133,41.93328,-87.672803,in_progress,16
INSP002386,Y4EOMGEWO9RN62MF4,INS0016,2024-10-25 19:02:51.237038,29.445409,-98.574233,completed,34
INSP002387,4DQDYKVOGA3NI54FY,INS0040,2024-06-06 20:09:43.435048,29.91409,-95.525719,failed,42
INSP002388,T74SQ4LITEWVDSQQI,INS0049,2025-03-18 20:07:00.326852,32.884565,-96.753251,completed,39
INSP002389,HV370291F8H1AJ0OL,INS0021,2024-11-02 00:07:01.272906,34.161027,-118.232116,completed,52
INSP002390,1O584BHQNSFQHMG4Z,INS0010,2024-03-22 23:27:13.575552,29.601158,-98.571023,completed,50
INSP002391,T30QEVVGJ0PHEELOF,INS0011,2025-07-16 12:25:54.374572,32.832974,-96.912919,completed,28
INSP002392,8EGUYI1HWASY4Y6S6,INS0023,2024-11-06 20:39:36.485080,34.209486,-118.268646,completed,35
INSP002393,HESBX7ASR4ELB6Y28,INS0011,2024-04-23 00:59:16.145551,32.771082,-117.290544,completed,26
INSP002394,J4859A1QN8P5AQQ1F,INS0027,2023-09-03 03:44:42.805307,40.006252,-75.11597,completed,34
INSP002395,BHWSXSBKSJB9NERF2,INS0046,2024-03-09 00:30:40.226633,32.776758,-117.27227,completed,39
INSP002396,QVP68ZAAWELLPTCZD,INS0047,2023-12-12 06:55:10.307938,34.067749,-118.297568,completed,36
INSP002397,RYJY33YD1Q2ETQNFG,INS0039,2025-05-13 06:07:09.238991,39.836413,-75.229277,completed,55
INSP002398,O9T1KAA84BDIAZ5EV,INS0048,2024-04-19 17:37:14.815574,41.798599,-87.71061,completed,28
INSP002399,8UYSJK9W3G8TUDV9U,INS0019,2024-12-26 13:27:51.138511,40.134529,-75.034838,in_progress,21
INSP002400,AJUWEA6LM7JM5QLUB,INS0046,2024-07-23 06:53:54.322359,33.603699,-111.98064,completed,26
INSP002401,PF3LR79V71TL1869D,INS0022,2023-07-19 10:27:49.921295,41.870636,-87.446762,completed,35
INSP002402,95HWFZC7NQIYGW2AK,INS0036,2024-11-28 10:28:15.319011,32.700456,-96.758968,completed,50
INSP002403,QWRSDI6F8WW2VRIR4,INS0032,2024-03-14 21:26:25.415493,29.946087,-95.481631,completed,44
INSP002404,331AH438GZFD81CGK,INS0018,2025-01-01 07:33:10.271158,33.824724,-118.149084,completed,22
INSP002405,0ME5LO2K008SM37ZP,INS0005,2023-11-07 15:16:45.596987,29.449196,-98.493109,completed,51
INSP002406,Y4EOMGEWO9RN62MF4,INS0007,2023-10-16 22:09:03.113406,37.361213,-121.799386,completed,48
INSP002407,K94LEXQ9UXRXI3NOE,INS0043,2023-10-07 06:53:29.694823,29.617667,-98.600517,failed,15
INSP002408,1OH19GK06FF6K72C4,INS0013,2025-07-15 08:20:16.234772,33.262416,-112.205835,in_progress,27
INSP002409,D3J5TFT00IVNN1XZF,INS0025,2023-09-14 23:01:59.471907,32.741042,-96.828172,completed,49
INSP002410,RXMVGB3K6KLXL3K9I,INS0037,2023-08-09 06:01:34.406776,29.901238,-95.439814,completed,38
INSP002411,V5KGYBI9LYX72TO0A,INS0049,2024-05-30 17:07:51.958738,33.490919,-112.065557,completed,50
INSP002412,268VO33UF0DBDQISI,INS0037,2024-12-25 13:45:36.992687,29.494682,-98.476254,completed,44
INSP002413,OY9J21A30EDFHTRZX,INS0039,2024-06-18 13:07:07.796330,29.516706,-98.517762,completed,34
INSP002414,3A0L4LPVBNDWPOS72,INS0047,2024-01-03 23:20:33.924219,32.626147,-117.095626,completed,59
INSP002415,Q07MHMSN72EDPBHUQ,INS0018,2023-09-23 15:03:42.556827,33.953937,-118.260793,completed,23
INSP002416,CWZ2SXWDKXEEQX853,INS0033,2024-04-23 16:04:16.652022,39.99721,-75.233899,failed,44
INSP002417,P3FG91IM4X0ZUQQD8,INS0035,2025-05-26 13:41:04.349653,34.044229,-118.179232,completed,37
INSP002418,9UHYJO49ZD9I1UY3G,INS0039,2024-10-17 18:39:41.387278,32.79519,-117.156062,completed,29
INSP002419,N77ZYNCOWRMZWVAT7,INS0028,2025-03-15 10:53:31.109483,33.437162,-111.874105,completed,45
INSP002420,3H5OH4HVZ0V1TRDH9,INS0027,2025-03-19 08:58:37.475008,37.352441,-122.16468,completed,50
INSP002421,HZSF9JD0WCIMN5WA5,INS0030,2024-05-12 21:03:17.848984,39.939286,-75.049562,completed,33
INSP002422,K94LEXQ9UXRXI3NOE,INS0002,2024-12-28 20:23:02.767929,29.519547,-98.610454,completed,43
INSP002423,HLJLIEANQVY0AKVVA,INS0015,2024-07-05 04:38:01.495698,41.913205,-87.534288,pending_review,20
INSP002424,X3ZSGOQ7MJD28QX4U,INS0042,2024-06-22 00:00:00.454633,42.083369,-87.661368,completed,38
INSP002425,OBE3O1AKIWTTDUR79,INS0007,2024-09-18 04:11:28.358523,29.913651,-95.348552,completed,33
INSP002426,V2XNC310J75QH1Q0Z,INS0022,2025-02-22 09:02:42.712759,40.101051,-75.203915,completed,34
INSP002427,HZSF9JD0WCIMN5WA5,INS0046,2023-07-19 20:35:29.451419,29.729842,-95.339905,completed,46
INSP002428,6AVBKSPZL837MMXMD,INS0039,2023-09-29 09:51:40.612992,37.240854,-121.897811,completed,40
INSP002429,ERZ3N5DTYZUGWICZT,INS0007,2025-06-08 00:45:15.814335,41.86639,-87.769717,completed,29
INSP002430,0NM7LMZH7OD1TVE4Q,INS0017,2024-10-28 10:20:18.746316,34.119763,-118.164967,completed,41
INSP002431,G4G15KSEU8UEO7TRP,INS0003,2023-12-22 03:05:39.531975,40.853899,-73.814362,completed,39
INSP002432,LFS2KI1X4AQC811S4,INS0021,2024-09-22 15:42:07.556008,32.849076,-96.810787,completed,28
INSP002433,WB5TA6JBC74NWRO4O,INS0003,2023-12-20 04:45:04.957176,29.659976,-95.323046,completed,56
INSP002434,P9YJI8IQ4DTNYTSC4,INS0046,2023-08-01 21:07:37.583624,33.911511,-118.266686,completed,53
INSP002435,CKDUMBCQJNNGLII56,INS0019,2025-06-14 05:29:12.780129,40.66463,-74.068523,completed,57
INSP002436,GJOG8L0GL9XB1KZFX,INS0021,2024-05-12 10:11:21.348015,41.864099,-87.474443,completed,27
INSP002437,KBL02MWLJCX9BAGI2,INS0039,2024-06-16 22:50:42.786888,33.561876,-112.110169,completed,32
INSP002438,CT6Z6JW1H8C53VDYC,INS0006,2024-04-08 15:15:05.136074,40.876788,-73.931791,completed,45
INSP002439,5KAYVIZ23IJJKMSZR,INS0042,2024-08-25 19:19:58.798377,34.149301,-118.205478,completed,22
INSP002440,O310YM4XPD9SOAXFJ,INS0044,2024-11-16 07:13:47.330693,40.612933,-73.940472,completed,45
INSP002441,QQ3MI7RXNUEZVELEG,INS0048,2024-10-20 16:21:59.601576,32.678284,-117.204377,completed,56
INSP002442,YVRQGTFADT9Q90K1H,INS0013,2023-12-03 18:13:47.021756,32.833924,-96.84831,completed,35
INSP002443,KAY9OJQD82O7IU68N,INS0023,2024-02-28 03:08:14.608073,42.067471,-87.57798,completed,39
INSP002444,XB4FXXW5P1ANQ0NKE,INS0037,2024-04-20 18:23:23.353647,32.71514,-96.8313,completed,40
INSP002445,6JHRMPFZZRVHX2R05,INS0040,2024-07-24 13:13:53.133320,40.629732,-74.224316,pending_review,42
INSP002446,CSWLQ0UT190L9DX1P,INS0011,2024-09-24 08:15:05.093978,29.814264,-95.327957,completed,23
INSP002447,X9ELDJY65BFYUEG7T,INS0033,2025-07-09 17:36:40.474427,32.663173,-117.124019,completed,40
INSP002448,NRU41TTQW85WXM0YY,INS0006,2023-07-26 12:42:23.165559,29.521635,-95.301257,completed,34
INSP002449,V0N528DU1JAN26ETW,INS0005,2023-08-15 07:26:25.130954,29.56105,-98.555064,completed,38
INSP002450,N4ZXDBF0LTWFHOA4Q,INS0029,2023-10-17 16:13:22.850605,33.299343,-111.999896,completed,22
INSP002451,X297JDWYBXFHB7F1H,INS0033,2024-12-11 13:37:24.632874,29.596014,-98.602,completed,44
INSP002452,OY9J21A30EDFHTRZX,INS0003,2024-12-15 03:17:15.342719,32.81054,-96.708789,completed,20
INSP002453,F6VOLHUP3VVHTFWOS,INS0028,2024-10-08 08:59:44.598803,37.41024,-121.789399,pending_review,36
INSP002454,WH6XEAWYVY9ZQNA9J,INS0005,2024-06-30 16:27:57.426720,32.484287,-117.200265,in_progress,29
INSP002455,PAJRJI1BAHVFHMEJG,INS0039,2025-03-18 23:43:09.593168,29.772196,-95.412552,failed,35
INSP002456,75Q1DUSDLSE0FFJ6D,INS0017,2025-05-16 11:52:00.475135,34.06636,-118.184811,completed,36
INSP002457,YSWWDBHO1HCRMTGNY,INS0002,2024-10-12 20:17:36.079832,39.892406,-75.254838,completed,59
INSP002458,XY84ZPBFTWXDLR0AK,INS0003,2025-07-02 11:04:03.429847,32.756335,-96.783505,completed,45
INSP002459,MHD236YSC2VMY1XTW,INS0017,2023-11-16 19:00:20.949297,41.811178,-87.64507,in_progress,16
INSP002460,473GBRQUBU5N4GP2Q,INS0012,2024-02-29 16:51:01.227683,39.887956,-75.245676,completed,54
INSP002461,KW8BP2VCE7Z1JS0YD,INS0031,2024-07-25 02:34:57.206682,37.268948,-121.790943,completed,32
INSP002462,YC4ELY1TX354PCL6D,INS0050,2023-08-15 09:52:25.974024,34.09095,-118.301193,completed,38
INSP002463,XHQLUBL04WXBHWF6D,INS0022,2024-11-29 07:21:35.088961,40.184586,-75.123432,completed,32
INSP002464,9M4AUBCC8L3Z38LZW,INS0021,2024-03-24 11:59:50.064266,42.018009,-87.624069,completed,38
INSP002465,JLYZMKT1WAN5TP9Q1,INS0011,2025-04-30 06:54:05.861537,40.860322,-74.023839,failed,43
INSP002466,24J3U3OI2HA0T3YUN,INS0011,2023-12-08 08:36:21.414063,41.712879,-87.430443,completed,36
INSP002467,HP3AXH5HZT2BM6C6T,INS0029,2025-02-19 11:43:14.501530,29.755438,-95.395854,completed,38
INSP002468,KKYQ0O7Q85BVIWHHF,INS0046,2025-06-14 16:15:19.302264,37.499998,-121.756441,completed,57
INSP002469,NIS8OO8A864F9483D,INS0006,2025-05-07 21:15:06.567565,32.619698,-117.246024,completed,47
INSP002470,MYDFPX09RCIGGGKUJ,INS0021,2024-01-18 23:13:08.300464,41.916344,-87.713155,failed,20
INSP002471,60L5RRH5K0SZ9Y2QU,INS0001,2023-08-04 10:52:08.184055,37.377127,-121.737728,completed,38
INSP002472,X6S8RMU1F25EI6SWJ,INS0016,2025-05-05 07:37:15.650139,41.954359,-87.540249,completed,30
INSP002473,YXV03VGCY4UQ5A7ZE,INS0012,2025-01-31 06:19:48.345420,40.029006,-75.144241,pending_review,38
INSP002474,I7WC8YTL28TYYOMLS,INS0020,2023-10-11 02:18:47.926976,29.512976,-98.476554,completed,20
INSP002475,ZBCO2X9AZ2NNQ4LQ3,INS0024,2024-08-23 04:02:17.659238,34.055514,-118.519107,completed,21
INSP002476,V8XPJIT5YOJUNI7J7,INS0032,2024-02-07 21:11:40.926366,37.498448,-121.737517,completed,20
INSP002477,E9CLD75WKNZU9D97Q,INS0021,2024-08-10 05:22:29.191211,32.618678,-117.3083,completed,25
INSP002478,SO86H32NYKLIYE2HW,INS0033,2023-10-18 11:54:29.968339,32.831988,-117.041839,completed,35
INSP002479,N3GBRZKH9N1BL4K0R,INS0046,2025-01-07 08:27:58.315052,41.890361,-87.691904,completed,56
INSP002480,5AGQ7AGAICUA6YIH1,INS0025,2024-07-06 10:27:51.920658,37.286605,-121.822139,completed,53
INSP002481,MHD236YSC2VMY1XTW,INS0029,2023-07-19 04:03:07.704444,39.981989,-75.198325,failed,20
INSP002482,J4859A1QN8P5AQQ1F,INS0009,2024-05-16 05:38:20.737014,39.965812,-75.269353,completed,30
INSP002483,33YEAFV5W1FSFWIBQ,INS0018,2024-06-25 08:42:35.774422,29.403389,-98.574673,completed,22
INSP002484,2D70KD0X82RVKYK0F,INS0003,2024-08-15 08:02:40.670794,40.805149,-74.070664,completed,29
INSP002485,MT6D2KQD6Y465B8KP,INS0030,2025-04-06 09:46:36.892696,29.506599,-98.558611,completed,44
INSP002486,SZJZ0GFR7H5XPA63R,INS0050,2024-09-19 19:01:17.174869,37.38947,-121.890994,completed,25
INSP002487,XSQ5PRFVAVRMV44EM,INS0012,2024-03-10 20:32:55.795018,29.838944,-95.275222,completed,48
INSP002488,9EHDQFO2BNTK9X72L,INS0004,2024-04-16 13:57:29.094123,29.586705,-98.577778,completed,50
INSP002489,35VQWPP9I7WJZMB9R,INS0030,2024-01-16 01:56:23.819113,40.751797,-73.958016,completed,34
INSP002490,DF9Z4LPZVQR8U035Z,INS0013,2023-11-07 20:51:29.687647,32.827294,-96.648229,completed,43
INSP002491,BV7WIRA7M4ECMWWEQ,INS0039,2023-12-30 02:19:29.270611,29.924948,-95.433284,completed,27
INSP002492,Z8DTVZ6QRF5ZQL6II,INS0046,2023-11-09 23:58:13.881360,40.010907,-75.217235,completed,20
INSP002493,6QFZNAODM32Q24KH9,INS0029,2025-03-16 17:16:14.269580,32.666897,-96.66843,completed,32
INSP002494,IF1ZNX41DX2ZOXGPE,INS0031,2025-07-05 10:03:33.742036,33.539735,-111.99574,completed,58
INSP002495,CBJVMFSFVSQ4MC0TI,INS0011,2025-03-24 20:52:11.478416,29.322897,-98.501898,completed,45
INSP002496,NLE0DU9UXXTWBKE48,INS0029,2024-02-06 01:06:31.453108,37.164676,-121.734198,completed,34
INSP002497,7Q0DGKSW6E02Q12D8,INS0007,2024-01-01 00:58:59.460666,29.684864,-95.529902,completed,57
INSP002498,QK1OQFDBEXOP9G01H,INS0037,2024-12-05 04:33:23.822715,34.110956,-118.27944,completed,59
INSP002499,331AH438GZFD81CGK,INS0028,2024-09-28 07:06:34.772072,40.072023,-75.242276,completed,57
INSP002500,FZ2MZBP4SV3HSPVAU,INS0050,2025-02-23 13:08:21.912426,32.725222,-96.66428,completed,59
INSP002501,3V26BMQ6DE1OIBNH4,INS0011,2025-06-19 09:26:26.990820,32.732929,-117.15486,completed,35
INSP002502,88ODXUIN1TQL7T0YX,INS0026,2024-07-27 01:29:53.775133,32.717107,-117.237752,failed,36
INSP002503,S8MRV60EF2EQPEX08,INS0035,2024-04-29 10:15:45.833749,41.923327,-87.507811,completed,37
INSP002504,BQQM3EGOJ3TPE7ILK,INS0037,2023-08-17 09:34:15.791364,33.405348,-112.01972,completed,36
INSP002505,L42NYVLHM4TO73047,INS0036,2024-10-06 15:14:06.114778,32.684084,-117.10109,failed,19
INSP002506,VFY8ULUE4SD2W9DWH,INS0039,2025-04-05 06:58:24.494244,40.624236,-73.888549,completed,51
INSP002507,XZ51DHXOZT59QOS36,INS0003,2023-09-08 20:13:02.534477,32.768647,-96.777971,failed,22
INSP002508,VKHGY9RN7QR0GUCF4,INS0036,2024-07-22 05:26:41.801270,29.947265,-95.312075,pending_review,15
INSP002509,IG8B2J6WQB1NVJERN,INS0046,2025-03-13 20:07:13.952104,37.342355,-121.84916,pending_review,40
INSP002510,55QBCGCP1ZRPM1CNY,INS0005,2025-06-22 04:22:33.548332,29.298533,-98.378143,completed,34
INSP002511,WSQL4TXZ9QQ9BTF1T,INS0022,2024-09-11 02:07:40.540226,29.36968,-98.390943,completed,20
INSP002512,NVIYGA59VXUWKR99C,INS0010,2023-12-30 17:48:18.158416,39.892126,-75.06078,completed,22
INSP002513,ZK0WXQVQQJ03EILIA,INS0050,2024-01-19 15:31:20.258993,29.736033,-95.392906,completed,32
INSP002514,7HG9WUGJH699QNG15,INS0041,2023-09-17 03:58:10.603973,39.842546,-75.017792,pending_review,31
INSP002515,B3UPAH5LT64OUW1VB,INS0006,2025-02-22 03:19:08.771237,40.834568,-73.863467,completed,21
INSP002516,PZ7S55EU7L2J5XUJT,INS0032,2025-05-29 22:31:10.623525,32.752603,-96.618641,completed,58
INSP002517,AIGJWJUP0TPJVY2LG,INS0037,2024-06-25 08:45:54.091622,32.757152,-96.815315,completed,21
INSP002518,DUIZ4VQF4SLJHBTK2,INS0016,2023-12-08 12:25:17.897960,32.730493,-96.749875,completed,44
INSP002519,RP0NYU6RD35ZWRK5W,INS0028,2024-06-26 19:06:07.094683,40.793632,-74.07802,completed,39
INSP002520,H8FMJVBGV4K9B0JXR,INS0007,2024-04-16 23:46:24.080013,41.886528,-87.613473,completed,38
INSP002521,9QTR3PE2Z5217GJB6,INS0028,2024-11-04 06:07:36.491127,32.751619,-96.736359,completed,40
INSP002522,AJUWEA6LM7JM5QLUB,INS0023,2024-06-25 08:32:04.352207,29.311489,-98.586713,failed,40
INSP002523,99YBFWZCECZ7R4CKQ,INS0004,2024-09-24 10:28:30.827006,29.587872,-95.422249,completed,43
INSP002524,9QTR3PE2Z5217GJB6,INS0019,2024-10-15 23:00:51.005431,29.550543,-98.527395,failed,28
INSP002525,Z88CVTM2ZNDZIZLSL,INS0002,2025-05-26 12:39:06.704372,29.352597,-98.552492,completed,40
INSP002526,G00TEDNP62UQ4RA8V,INS0017,2024-06-05 18:15:24.444994,34.222652,-118.363003,completed,49
INSP002527,EHXMTD6E9XO36U1P1,INS0008,2023-09-11 11:28:20.732568,33.434181,-112.048333,completed,21
INSP002528,VFY8ULUE4SD2W9DWH,INS0017,2025-05-08 12:21:03.497298,32.540918,-117.010926,completed,20
INSP002529,2CYHNCNH2P6R2KKCK,INS0040,2024-09-22 00:25:48.250587,29.822754,-95.206304,failed,26
INSP002530,LKNVYJLI7A6WKUNJ6,INS0005,2024-07-28 17:53:58.121035,29.803737,-95.388166,pending_review,37
INSP002531,YJ367ABUT66J1RHHG,INS0024,2024-04-14 13:11:40.256726,37.24368,-121.927662,completed,37
INSP002532,6ZTEFEHX2BT869595,INS0046,2024-04-08 20:04:48.462909,32.738685,-96.889025,completed,40
INSP002533,GBFRI0NZZ6ST2NT3A,INS0044,2025-05-26 07:38:10.087930,41.781628,-87.543619,in_progress,29
INSP002534,X8QZAWCKFY6AWTCI8,INS0009,2024-07-26 19:19:29.491562,32.757538,-117.383926,completed,26
INSP002535,7SK138FMN8NXVJXIZ,INS0047,2024-03-28 21:39:12.801691,32.688621,-96.563308,completed,48
INSP002536,DYLKF4UFSDRDIAAOZ,INS0018,2024-07-25 21:32:11.415834,32.67974,-117.202089,pending_review,37
INSP002537,OMWKY0K3OK0S4SLUT,INS0012,2024-07-15 15:45:49.077154,40.021403,-75.165283,completed,56
INSP002538,COPO8RKJV7ZK81IMO,INS0050,2024-02-26 08:55:29.212266,33.330313,-112.213015,pending_review,34
INSP002539,A36WC69LO3H8Q5U1T,INS0022,2023-09-06 07:02:09.965066,39.869003,-75.201323,completed,51
INSP002540,5Y66TZFX0ZWHER7SV,INS0044,2023-12-16 14:51:54.682765,29.866508,-95.391417,completed,26
INSP002541,OHPKYWLFD5Z48HLD7,INS0023,2024-01-02 06:02:46.897532,29.923229,-95.387595,completed,47
INSP002542,5NUD3XX8R8WAF9WC3,INS0031,2024-09-26 01:18:30.128369,37.408716,-122.031519,completed,40
INSP002543,AVK3AVFOBAF0BAYAT,INS0043,2023-09-30 18:42:55.205224,32.859863,-96.938182,completed,25
INSP002544,4GWOO7CX77U7ENNL8,INS0004,2023-09-28 21:56:53.821528,33.453367,-112.027553,completed,22
INSP002545,YJ367ABUT66J1RHHG,INS0042,2024-09-25 23:17:50.777862,40.747922,-73.755305,completed,49
INSP002546,K94LEXQ9UXRXI3NOE,INS0006,2025-03-23 18:16:17.637620,33.223041,-112.183324,completed,23
INSP002547,EV7QLJW3Q1J7DXRB6,INS0022,2024-11-04 02:45:58.726828,29.758758,-95.370733,completed,20
INSP002548,9EHDQFO2BNTK9X72L,INS0004,2024-07-18 13:52:39.366559,41.745039,-87.691196,completed,46
INSP002549,YEYJUZCPNDDQHAGTA,INS0013,2024-09-09 11:22:15.945822,42.035622,-87.558163,completed,41
INSP002550,I7WC8YTL28TYYOMLS,INS0042,2025-01-01 01:15:42.636408,40.769727,-74.047235,completed,29
INSP002551,2WO2QTD50V22OPQ0Z,INS0038,2025-02-24 05:51:54.590361,41.874709,-87.817319,pending_review,39
INSP002552,ZYMAS01RBRR8J0UFH,INS0018,2025-04-27 00:14:21.827520,29.393561,-98.526487,completed,32
INSP002553,3V26BMQ6DE1OIBNH4,INS0028,2024-08-29 04:26:19.558775,37.191865,-121.764171,failed,44
INSP002554,5DBBQA9M0OU2IM8PT,INS0022,2024-08-14 21:34:27.323565,32.767406,-117.020619,completed,50
INSP002555,7BL94ON1AHIDIMBZ9,INS0050,2024-07-23 06:18:48.208464,41.839185,-87.626603,completed,32
INSP002556,CJYXW9H1VH8Z2T45X,INS0017,2024-08-22 22:16:40.506972,42.117486,-87.533656,completed,35
INSP002557,NWWO198LHMKQOE5F9,INS0022,2024-10-10 07:08:30.145490,29.448604,-98.594502,completed,25
INSP002558,7Q0DGKSW6E02Q12D8,INS0042,2025-04-14 15:49:51.288278,34.215099,-118.125284,completed,43
INSP002559,J4859A1QN8P5AQQ1F,INS0035,2023-12-05 19:59:12.137312,34.294809,-118.279899,completed,22
INSP002560,1MMSLRZDQ38FUMYNA,INS0024,2024-10-28 07:07:08.018143,32.737543,-117.345998,completed,31
INSP002561,IJ8GLWTDPPCCBBN3M,INS0013,2024-09-10 18:26:06.094707,33.490118,-112.157079,completed,39
INSP002562,AAQPC5M1ET0X7IZ9C,INS0034,2025-01-19 14:57:12.393485,39.93737,-75.216192,completed,26
INSP002563,ZQMNPPN8P6HZMU47K,INS0016,2024-06-02 20:09:37.722529,40.003667,-75.349843,completed,38
INSP002564,NPVLOR9XH9RNV1JZL,INS0002,2025-04-15 01:57:26.822566,40.459871,-74.054438,completed,31
INSP002565,T6YSH2WM884NKR8JP,INS0013,2024-02-05 21:05:29.326755,37.241949,-121.833726,completed,29
INSP002566,71RSW668281D1XFAB,INS0024,2025-06-11 22:57:18.068451,40.737376,-74.104803,completed,27
INSP002567,LT127PZ6J82NVOIKP,INS0011,2024-07-13 13:31:57.004301,41.736555,-87.672551,completed,21
INSP002568,9UHYJO49ZD9I1UY3G,INS0044,2024-10-21 11:05:51.511271,32.638573,-96.748196,in_progress,13
INSP002569,VX02K994SZGGRLQC2,INS0021,2025-03-07 07:31:11.091870,32.772153,-96.788228,completed,47
INSP002570,X3TIVT9PDOKIBHDEK,INS0026,2023-10-06 17:55:55.470061,34.000702,-118.295195,failed,35
INSP002571,QVP68ZAAWELLPTCZD,INS0001,2023-07-26 06:59:50.033243,29.752419,-95.500243,completed,34
INSP002572,IVT2SJ6CAJNOL40T1,INS0022,2024-12-24 15:54:38.264836,33.880471,-118.272373,completed,24
INSP002573,DHYYDREJSQIF0T45Q,INS0038,2024-03-19 11:01:56.035748,29.361724,-98.800941,failed,40
INSP002574,3G913QSHVJJC6O417,INS0004,2025-04-21 05:41:50.585462,34.248035,-118.149554,completed,20
INSP002575,PB620NE2QEPO62NYG,INS0032,2024-07-18 02:04:27.914500,33.966892,-118.194544,completed,58
INSP002576,ONWJZ5FS9L3V0SWGV,INS0007,2023-10-24 07:45:40.472698,29.841747,-95.461103,completed,22
INSP002577,CCTNJ1KF70W75J2PB,INS0013,2024-12-23 14:31:06.992979,33.373444,-112.045203,completed,54
INSP002578,SPCFY6TA97T3PGHH6,INS0005,2024-12-29 07:00:37.934441,34.207914,-118.198823,completed,36
INSP002579,H3F9DBK2SXXZEB58K,INS0023,2023-12-20 13:56:59.678276,40.744822,-73.928251,completed,55
INSP002580,CCTNJ1KF70W75J2PB,INS0012,2024-12-26 02:53:53.491154,39.905307,-75.054084,failed,44
INSP002581,LCKPZ01NBHA6WQGTG,INS0032,2024-08-30 14:09:39.768424,29.640359,-95.507591,completed,54
INSP002582,FQ66541E4P42FUVK2,INS0038,2025-04-25 12:09:21.181337,41.819918,-87.687115,completed,25
INSP002583,5DEWUUG16BGLTOAGZ,INS0037,2025-05-01 01:08:11.873998,41.871858,-87.769232,failed,28
INSP002584,44Y7VNDAWAU0I0Y0G,INS0046,2024-09-05 19:37:17.102649,33.495302,-111.947501,completed,40
INSP002585,12AW1UDM0VY14IZ5P,INS0030,2025-06-07 18:45:58.475539,33.931066,-118.294305,completed,21
INSP002586,5XN98PV51Y7X1A21C,INS0041,2023-10-08 15:19:41.338220,29.773686,-95.369198,completed,39
INSP002587,4XDKID4NO72JAO5YA,INS0043,2023-09-24 09:06:14.007312,29.482366,-98.480427,completed,39
INSP002588,I6UZR1741NTRAUEO5,INS0017,2025-06-13 03:59:25.762791,37.362221,-121.964563,pending_review,41
INSP002589,T30QEVVGJ0PHEELOF,INS0048,2025-03-27 10:56:08.245456,37.308617,-121.891045,completed,43
INSP002590,IHVI2QDMPBA5S6ERA,INS0029,2024-05-01 09:05:23.006047,33.967048,-118.481657,completed,20
INSP002591,0P84V3DZEM7CGPW5V,INS0007,2024-01-28 04:16:47.410573,33.997666,-118.296031,failed,20
INSP002592,1NMIQO94TWGKST8ID,INS0021,2024-04-06 08:46:43.029386,39.822259,-75.093304,completed,55
INSP002593,SPCFY6TA97T3PGHH6,INS0030,2023-11-06 17:48:32.000766,33.344922,-111.946259,completed,46
INSP002594,3V26BMQ6DE1OIBNH4,INS0021,2024-08-23 18:30:44.077232,33.58755,-111.963121,completed,35
INSP002595,RHCE96J1F1B1IGYIK,INS0004,2024-06-05 02:29:13.184012,37.29517,-121.766573,failed,15
INSP002596,DIRXU4SFU8XR71WWE,INS0016,2024-09-30 13:46:29.204569,39.890643,-75.056889,completed,37
INSP002597,UZJ3POJB8G2NTXJVD,INS0047,2023-08-14 13:13:58.257020,40.069436,-75.170182,pending_review,31
INSP002598,UWTV4YBNB4JNS9NFJ,INS0039,2024-02-25 00:38:20.701344,29.655662,-95.352272,completed,55
INSP002599,L3WDZTZTA5KSILTDX,INS0045,2023-12-12 12:21:22.768452,37.251415,-121.87836,completed,40
INSP002600,O310YM4XPD9SOAXFJ,INS0038,2024-06-29 18:43:15.833194,40.706433,-73.995291,completed,40
INSP002601,IZZ065QJQYFUKWS9Q,INS0003,2025-06-07 23:45:38.769889,40.710034,-74.013837,pending_review,40
INSP002602,HC4NSM2XRU00RAMCT,INS0047,2024-08-24 19:19:11.839764,32.887521,-96.906049,in_progress,24
INSP002603,OORKWKIEED20EH56F,INS0043,2023-10-18 23:56:25.599561,32.887625,-96.862689,completed,23
INSP002604,9HW6JXHIBG26H710E,INS0019,2025-07-07 22:08:33.565067,32.801345,-96.726775,completed,28
INSP002605,ZCHTXFGDYDEYO11B0,INS0001,2025-02-05 17:39:58.291045,37.35181,-121.966544,completed,29
INSP002606,KDJX2291TXAWNGWJC,INS0013,2025-02-06 20:42:36.975043,29.686736,-95.459819,failed,24
